event_id,time,start_lon,start_lat,end_lon,end_lat,state,cz_name,cz_timezone,tor_f_scale,tor_f_scale_num,tor_length,tor_width,deaths_direct,injuries_direct,damage_property_num,source_file,data_year
878857,2020-02-05 17:56:00,-87.3984,35.223,-87.2192,35.2624,TENNESSEE,LAWRENCE,CST-6,EF1,1.0,10.51,300.0,0,1,100000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878870,2020-02-05 18:47:00,-86.5358,35.5495,-86.3696,35.6061,TENNESSEE,BEDFORD,CST-6,EF0,0.0,10.36,50.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878873,2020-02-05 19:23:00,-85.9171,35.7451,-85.8166,35.7844,TENNESSEE,WARREN,CST-6,EF0,0.0,6.34,50.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
879102,2020-02-05 19:55:00,-85.5413,35.9009,-85.4738,35.9004,TENNESSEE,WHITE,CST-6,EF1,1.0,3.86,200.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
879103,2020-02-05 20:02:00,-85.4209,35.9527,-85.307,35.9562,TENNESSEE,WHITE,CST-6,EF1,1.0,6.39,250.0,0,0,15000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874702,2020-02-05 22:51:00,-89.2971,31.9406,-88.914,32.1428,MISSISSIPPI,JASPER,CST-6,EF2,2.0,26.43,1320.0,0,0,2400000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874704,2020-02-05 23:21:00,-88.914,32.1428,-88.7627,32.2249,MISSISSIPPI,CLARKE,CST-6,EF2,2.0,10.51,1000.0,0,0,500000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874705,2020-02-05 23:30:00,-88.7627,32.2249,-88.4244,32.3928,MISSISSIPPI,LAUDERDALE,CST-6,EF1,1.0,22.91,850.0,0,0,1000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878235,2020-02-06 01:57:00,-86.9753,33.2015,-86.8503,33.2954,ALABAMA,SHELBY,CST-6,EF2,2.0,9.91,700.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878237,2020-02-06 02:13:00,-87.8012,32.4617,-87.7834,32.4725,ALABAMA,MARENGO,CST-6,EF1,1.0,1.29,400.0,1,1,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875896,2020-02-06 05:28:00,-84.8631,34.3951,-84.8576,34.3968,GEORGIA,BARTOW,EST-5,EF0,0.0,0.33,200.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875897,2020-02-06 05:29:00,-84.8576,34.3968,-84.8256,34.405,GEORGIA,GORDON,EST-5,EF0,0.0,1.91,200.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871936,2020-02-06 09:45:00,-81.587,35.416,-81.475,35.461,NORTH CAROLINA,CLEVELAND,EST-5,EF1,1.0,7.03,100.0,0,0,250000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871937,2020-02-06 09:58:00,-81.474,35.461,-81.467,35.464,NORTH CAROLINA,LINCOLN,EST-5,EF0,0.0,0.45,100.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874596,2020-02-06 10:21:00,-82.03,34.926,-81.86,34.972,SOUTH CAROLINA,SPARTANBURG,EST-5,EF1,1.0,10.14,100.0,0,0,10000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871938,2020-02-06 10:55:00,-81.413,35.177,-81.325,35.196,NORTH CAROLINA,CLEVELAND,EST-5,EF2,2.0,5.14,150.0,0,0,750000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871939,2020-02-06 11:01:00,-81.323,35.196,-81.261,35.191,NORTH CAROLINA,GASTON,EST-5,EF1,1.0,3.52,150.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871942,2020-02-06 11:40:00,-80.564,35.498,-80.454,35.497,NORTH CAROLINA,CABARRUS,EST-5,EF2,2.0,6.19,75.0,0,0,500000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871943,2020-02-06 11:55:00,-80.351,35.509,-80.324,35.507,NORTH CAROLINA,ROWAN,EST-5,EF0,0.0,1.52,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871940,2020-02-06 12:16:00,-80.917,35.094,-80.653,35.127,NORTH CAROLINA,MECKLENBURG,EST-5,EF1,1.0,15.09,150.0,0,0,500000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875040,2020-02-06 12:31:00,-79.6473,35.8501,-79.6405,35.8509,NORTH CAROLINA,RANDOLPH,EST-5,EF1,1.0,0.38,100.0,0,0,250000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871941,2020-02-06 12:32:00,-80.651,35.127,-80.615,35.132,NORTH CAROLINA,UNION,EST-5,EF1,1.0,2.06,150.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875052,2020-02-06 12:42:00,-80.3361,35.362,-80.2068,35.373,NORTH CAROLINA,STANLY,EST-5,EF1,1.0,7.32,400.0,0,0,500000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
867958,2020-02-06 14:52:00,-81.8037,33.6423,-81.7862,33.6499,SOUTH CAROLINA,AIKEN,EST-5,EF1,1.0,1.14,75.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874764,2020-02-06 15:32:00,-76.82,36.4298,-76.7685,36.4425,NORTH CAROLINA,GATES,EST-5,EF0,0.0,2.99,75.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
870737,2020-02-06 21:05:00,-82.3642,31.208,-82.3612,31.2078,GEORGIA,WARE,EST-5,EF0,0.0,0.18,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
870288,2020-02-06 22:38:00,-82.7898,27.8645,-82.6464,27.8771,FLORIDA,PINELLAS,EST-5,EF0,0.0,9.24,50.0,0,1,200000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878117,2020-02-07 07:20:00,-77.5874,39.0946,-77.5431,39.1291,VIRGINIA,LOUDOUN,EST-5,EF0,0.0,3.36,250.0,0,0,5780000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878797,2020-02-07 07:28:00,-77.4827,39.1763,-77.4633,39.1819,MARYLAND,MONTGOMERY,EST-5,EF1,1.0,1.11,150.0,0,0,92000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878801,2020-02-07 07:38:00,-77.3464,39.1301,-77.3113,39.1431,MARYLAND,MONTGOMERY,EST-5,EF0,0.0,2.08,75.0,0,0,70000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878812,2020-02-07 07:44:00,-77.2758,39.3427,-77.1917,39.4155,MARYLAND,FREDERICK,EST-5,EF1,1.0,6.74,150.0,0,0,340000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878819,2020-02-07 08:03:00,-77.031,39.562,-76.886,39.661,MARYLAND,CARROLL,EST-5,EF1,1.0,10.31,100.0,0,0,574000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
877911,2020-02-07 09:39:00,-75.82,39.65,-75.8,39.65,MARYLAND,CECIL,EST-5,EF1,1.0,1.06,200.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878601,2020-02-10 18:08:00,-88.7851,31.4082,-88.7697,31.4195,MISSISSIPPI,GREENE,CST-6,EF1,1.0,1.2,200.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
877070,2020-02-10 20:51:00,-90.555,32.5019,-90.549,32.51,MISSISSIPPI,HINDS,CST-6,EF0,0.0,0.66,75.0,0,0,3000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
877072,2020-02-10 20:52:00,-90.549,32.51,-90.5305,32.5378,MISSISSIPPI,YAZOO,CST-6,EF1,1.0,2.2,300.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
870414,2020-02-12 17:13:00,-87.5054,34.9674,-87.4424,34.9837,ALABAMA,LAUDERDALE,CST-6,EF1,1.0,3.75,400.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
879130,2020-02-12 17:27:00,-87.2934,35.0583,-87.2616,35.0662,TENNESSEE,LAWRENCE,CST-6,EF0,0.0,1.89,100.0,0,0,10000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878437,2020-02-13 04:12:00,-85.9171,33.0162,-85.8819,33.0162,ALABAMA,TALLAPOOSA,CST-6,EF1,1.0,2.1,300.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874370,2020-03-02 20:00:00,-87.5005,37.0335,-87.4009,37.0278,KENTUCKY,CHRISTIAN,CST-6,EF1,1.0,5.51,400.0,0,0,80000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880407,2020-03-02 22:12:00,-88.8275,36.0323,-88.7,36.0534,TENNESSEE,GIBSON,CST-6,EF1,1.0,7.27,100.0,0,0,250000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874933,2020-03-02 22:15:00,-89.9,36.57,-89.8449,36.5712,MISSOURI,NEW MADRID,CST-6,EF0,0.0,3.06,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880428,2020-03-02 22:41:00,-88.5287,36.0811,-88.2637,36.0792,TENNESSEE,CARROLL,CST-6,EF2,2.0,14.8,100.0,0,0,500000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880546,2020-03-02 23:05:00,-88.1189,36.0928,-87.94,36.1028,TENNESSEE,BENTON,CST-6,EF2,2.0,10.01,250.0,1,2,1000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
882955,2020-03-02 23:20:00,-87.9387,36.1064,-87.7838,36.1074,TENNESSEE,HUMPHREYS,CST-6,EF1,1.0,8.71,200.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
882957,2020-03-02 23:42:00,-87.6482,36.1162,-87.5629,36.1231,TENNESSEE,HUMPHREYS,CST-6,EF0,0.0,4.8,50.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883133,2020-03-03 00:15:00,-86.3176,36.849,-86.2918,36.8537,KENTUCKY,WARREN,CST-6,EF2,2.0,2.0,250.0,0,0,200000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883403,2020-03-03 00:17:00,-86.2918,36.8537,-86.2773,36.8539,KENTUCKY,ALLEN,CST-6,EF1,1.0,0.7,250.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
882999,2020-03-03 00:32:00,-86.9562,36.1717,-86.5717,36.1767,TENNESSEE,DAVIDSON,CST-6,EF3,3.0,21.49,1150.0,2,170,1090000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883007,2020-03-03 00:54:00,-86.5717,36.1767,-86.0981,36.192,TENNESSEE,WILSON,CST-6,EF3,3.0,26.65,1600.0,3,50,409000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883009,2020-03-03 01:19:00,-86.0981,36.192,-85.8904,36.1525,TENNESSEE,SMITH,CST-6,EF1,1.0,11.99,900.0,0,0,5000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883012,2020-03-03 01:38:00,-85.8056,36.1603,-85.7479,36.1711,TENNESSEE,PUTNAM,CST-6,EF0,0.0,3.32,50.0,0,0,15000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883016,2020-03-03 01:48:00,-85.6628,36.1715,-85.5135,36.1709,TENNESSEE,PUTNAM,CST-6,EF4,4.0,8.39,900.0,19,87,100000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883034,2020-03-03 02:05:00,-85.4461,36.1075,-85.442,36.1068,TENNESSEE,PUTNAM,CST-6,EF0,0.0,0.23,25.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883048,2020-03-03 02:25:00,-85.0401,36.1399,-84.8619,36.1243,TENNESSEE,CUMBERLAND,CST-6,EF2,2.0,10.07,500.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
871306,2020-03-03 03:40:00,-84.799,36.1264,-84.733,36.1264,TENNESSEE,MORGAN,EST-5,EF0,0.0,3.68,200.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
882926,2020-03-03 06:04:00,-87.6226,32.6846,-87.5492,32.6863,ALABAMA,HALE,CST-6,EF0,0.0,4.34,220.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
882927,2020-03-03 06:28:00,-87.0496,32.8648,-86.9432,32.8647,ALABAMA,BIBB,CST-6,EF1,1.0,6.21,525.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880949,2020-03-04 04:39:00,-89.7644,31.6406,-89.756,31.642,MISSISSIPPI,JEFFERSON DAVIS,CST-6,EF0,0.0,0.5,200.0,0,0,1000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880950,2020-03-04 04:40:00,-89.755,31.642,-89.6057,31.6317,MISSISSIPPI,COVINGTON,CST-6,EF0,0.0,8.81,400.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875076,2020-03-12 16:17:00,-90.6777,36.8794,-90.6726,36.8748,MISSOURI,CARTER,CST-6,EF0,0.0,0.42,75.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875077,2020-03-12 16:20:00,-90.6234,36.8571,-90.6141,36.8527,MISSOURI,BUTLER,CST-6,EF0,0.0,0.6,100.0,0,0,5000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
872119,2020-03-12 21:07:00,-84.48,36.73,-84.45,36.73,KENTUCKY,MCCREARY,EST-5,EF1,1.0,1.66,175.0,0,0,150000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875451,2020-03-13 14:15:00,-105.9581,32.8211,-105.9566,32.8304,NEW MEXICO,OTERO,MST-7,EF0,0.0,0.58,50.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874513,2020-03-13 18:53:00,-103.73,31.6892,-103.6578,31.7099,TEXAS,REEVES,CST-6,EFU,,4.48,300.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874514,2020-03-13 18:57:00,-103.6578,31.7099,-103.5833,31.7247,TEXAS,LOVING,CST-6,EFU,,4.49,300.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874917,2020-03-13 19:13:00,-103.4143,31.4747,-103.4117,31.4811,TEXAS,WARD,CST-6,EF1,1.0,0.47,20.0,0,0,50000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880549,2020-03-17 15:25:00,-99.28,33.26,-99.2787,33.26,TEXAS,THROCKMORTON,CST-6,EFU,,0.07,35.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
872132,2020-03-17 16:21:00,-103.0512,34.5674,-103.0445,34.5712,NEW MEXICO,CURRY,MST-7,EF0,0.0,0.46,100.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881043,2020-03-18 19:56:00,-98.0475,33.1659,-98.0175,33.174,TEXAS,JACK,CST-6,EF0,0.0,1.82,55.0,0,0,25000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881044,2020-03-18 20:04:00,-98.9049,32.9074,-98.8939,32.9274,TEXAS,STEPHENS,CST-6,EF0,0.0,1.52,12.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881051,2020-03-18 20:20:00,-97.8992,33.2501,-97.8354,33.2732,TEXAS,WISE,CST-6,EF0,0.0,4.02,575.0,0,0,70000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881055,2020-03-18 20:24:00,-98.6704,33.0032,-98.599,33.0455,TEXAS,YOUNG,CST-6,EF0,0.0,5.19,375.0,0,2,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881056,2020-03-18 20:36:00,-98.546,33.0367,-98.5458,33.0591,TEXAS,YOUNG,CST-6,EF0,0.0,1.55,120.0,0,1,3000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881057,2020-03-18 21:07:00,-97.6198,33.4159,-97.6104,33.423,TEXAS,WISE,CST-6,EF0,0.0,0.81,100.0,0,0,1000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881058,2020-03-18 21:21:00,-98.2887,33.1628,-98.2774,33.1649,TEXAS,JACK,CST-6,EF0,0.0,0.67,46.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880449,2020-03-19 00:00:00,-100.2189,32.3101,-100.1489,32.343,TEXAS,NOLAN,CST-6,EF2,2.0,4.68,425.0,0,0,2000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880442,2020-03-19 00:07:00,-100.1489,32.343,-100.0534,32.3816,TEXAS,TAYLOR,CST-6,EF2,2.0,6.18,425.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880531,2020-03-19 00:30:00,-99.8697,32.4388,-99.8662,32.4404,TEXAS,TAYLOR,CST-6,EF1,1.0,0.23,35.0,0,0,60000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880532,2020-03-19 00:43:00,-99.6739,32.5335,-99.6096,32.5726,TEXAS,JONES,CST-6,EF2,2.0,4.62,135.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880553,2020-03-19 00:49:00,-99.6096,32.5726,-99.6,32.58,TEXAS,SHACKELFORD,CST-6,EFU,,0.76,135.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883627,2020-03-19 00:53:00,-96.4798,36.0019,-96.4736,36.0082,OKLAHOMA,CREEK,CST-6,EF0,0.0,0.6,75.0,0,0,35000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883628,2020-03-19 09:25:00,-96.3287,35.4043,-96.2854,35.4179,OKLAHOMA,OKFUSKEE,CST-6,EF1,1.0,2.7,225.0,0,0,30000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875714,2020-03-19 14:44:00,-89.2442,38.0649,-89.1904,38.0826,ILLINOIS,PERRY,CST-6,EF1,1.0,3.17,125.0,0,1,300000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875715,2020-03-19 15:22:00,-88.712,38.191,-88.7033,38.1959,ILLINOIS,JEFFERSON,CST-6,EF0,0.0,0.58,75.0,0,0,3000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875716,2020-03-19 15:23:00,-88.7033,38.1959,-88.6661,38.2124,ILLINOIS,HAMILTON,CST-6,EF1,1.0,2.32,300.0,0,0,125000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881951,2020-03-19 17:50:00,-92.9381,36.1352,-92.741,36.22,ARKANSAS,BOONE,CST-6,EF2,2.0,12.5,500.0,0,1,275000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881958,2020-03-19 18:30:00,-92.4768,36.3302,-92.4413,36.3425,ARKANSAS,BAXTER,CST-6,EF1,1.0,2.16,600.0,0,0,120000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881946,2020-03-19 19:09:00,-92.9439,35.5283,-92.9309,35.5334,ARKANSAS,POPE,CST-6,EF1,1.0,0.81,300.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881947,2020-03-19 19:23:00,-92.8366,35.5925,-92.7974,35.6172,ARKANSAS,POPE,CST-6,EF1,1.0,2.79,200.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881945,2020-03-19 21:07:00,-91.561,36.1124,-91.4672,36.1374,ARKANSAS,SHARP,CST-6,EF1,1.0,5.67,400.0,0,0,20000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
873392,2020-03-21 13:30:00,-108.2774,36.6288,-108.2711,36.6336,NEW MEXICO,SAN JUAN,MST-7,EF0,0.0,0.49,40.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
882072,2020-03-24 16:27:00,-88.2825,34.6383,-88.13,34.652,MISSISSIPPI,TISHOMINGO,CST-6,EF1,1.0,8.72,400.0,0,0,1500000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880714,2020-03-24 16:39:00,-88.13,34.652,-87.988,34.667,ALABAMA,COLBERT,CST-6,EF1,1.0,8.16,200.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880701,2020-03-24 18:16:00,-86.0098,35.2211,-85.9285,35.2385,TENNESSEE,FRANKLIN,CST-6,EF1,1.0,4.76,175.0,0,0,,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880671,2020-03-28 12:59:00,-94.6368,41.1507,-94.6316,41.1579,IOWA,ADAMS,CST-6,EF0,0.0,0.57,100.0,0,0,30000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880672,2020-03-28 13:00:00,-94.6316,41.1579,-94.5652,41.2443,IOWA,ADAIR,CST-6,EF1,1.0,6.9,115.0,0,0,95000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
881910,2020-03-28 15:18:00,-91.1184,35.5072,-91.0524,35.5627,ARKANSAS,JACKSON,CST-6,EF1,1.0,5.33,200.0,0,0,200000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880684,2020-03-28 15:26:00,-93.206,41.8819,-93.2022,41.9005,IOWA,MARSHALL,CST-6,EF0,0.0,1.3,75.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
882806,2020-03-28 15:58:00,-90.6852,35.8094,-90.5227,35.934,ARKANSAS,CRAIGHEAD,CST-6,EF3,3.0,12.53,600.0,0,22,300000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
882820,2020-03-28 16:25:00,-90.3808,36.05,-90.3431,36.0803,ARKANSAS,GREENE,CST-6,EF1,1.0,2.97,100.0,0,0,300000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
879409,2020-03-28 16:39:00,-90.238,41.0624,-90.2364,41.0636,ILLINOIS,KNOX,CST-6,EFU,,0.12,10.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880685,2020-03-28 16:39:00,-92.4686,42.3136,-92.4404,42.3399,IOWA,BLACK HAWK,CST-6,EFU,,2.32,40.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880686,2020-03-28 16:49:00,-92.3874,42.4201,-92.3676,42.4461,IOWA,BLACK HAWK,CST-6,EF0,0.0,2.06,115.0,0,0,75000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880687,2020-03-28 16:55:00,-92.3138,42.4725,-92.3095,42.4758,IOWA,BLACK HAWK,CST-6,EFU,,0.32,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880150,2020-03-28 17:15:00,-92.0809,42.5086,-92.0144,42.6035,IOWA,BUCHANAN,CST-6,EF1,1.0,7.38,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878419,2020-03-28 17:30:00,-91.9414,42.648,-91.9146,42.7013,IOWA,FAYETTE,CST-6,EF1,1.0,3.93,140.0,0,0,165000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878425,2020-03-28 17:40:00,-91.8552,42.7525,-91.8448,42.804,IOWA,FAYETTE,CST-6,EF0,0.0,3.6,50.0,0,0,75000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880149,2020-03-28 18:43:00,-90.24,41.28,-90.2313,41.296,ILLINOIS,HENRY,CST-6,EFU,,1.07,10.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875749,2020-03-28 18:58:00,-87.7038,37.7418,-87.4369,37.8626,KENTUCKY,HENDERSON,CST-6,EF2,2.0,16.79,500.0,0,0,500000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
879410,2020-03-28 19:01:00,-90.319,40.3361,-90.2908,40.3567,ILLINOIS,FULTON,CST-6,EF1,1.0,2.06,100.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875737,2020-03-28 19:18:00,-87.4181,37.9372,-87.4036,37.9421,KENTUCKY,HENDERSON,CST-6,EF1,1.0,0.86,100.0,0,0,3000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
875736,2020-03-28 19:19:00,-87.4036,37.9421,-87.3319,37.9644,INDIANA,WARRICK,CST-6,EF2,2.0,4.2,575.0,0,2,2000000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880152,2020-03-28 19:20:00,-89.8725,41.6003,-89.8658,41.6313,ILLINOIS,WHITESIDE,CST-6,EF1,1.0,2.17,20.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
880154,2020-03-28 19:25:00,-90.8138,42.5947,-90.7553,42.629,IOWA,DUBUQUE,CST-6,EF1,1.0,3.8,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878426,2020-03-28 19:35:00,-90.7067,42.706,-90.6636,42.7903,WISCONSIN,GRANT,CST-6,EF1,1.0,6.22,120.0,0,0,180000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
879411,2020-03-28 19:58:00,-89.6754,40.6571,-89.6334,40.6922,ILLINOIS,PEORIA,CST-6,EF1,1.0,3.27,50.0,0,0,300000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
878324,2020-03-28 20:13:00,-89.2964,42.0178,-89.2079,42.0954,ILLINOIS,OGLE,CST-6,EF1,1.0,7.03,400.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
883360,2020-03-29 01:29:00,-85.434,35.9146,-85.317,35.9446,TENNESSEE,WHITE,CST-6,EF0,0.0,6.9,75.0,0,0,100000.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
874339,2020-03-30 16:22:00,-101.57,35.47,-101.5095,35.484,TEXAS,CARSON,CST-6,EFU,,3.55,50.0,0,0,0.0,StormEvents_details-ftp_v1.0_d2020_c20260323.csv.gz,2020
